id,emergency_flag,end_time,imbalance_price_flag,imbalance_price_tag,net_imbalance_volume,net_imbalance_volume_tag,no_marginal_flag,participant_name,pboa,price_average_reference_tag,qboa,rank,resource_name,row_id,so_flag,start_time,trade_date,from_file,uploaded_date
7135910,1,2022-04-25T00:50:00,0,0.09,30.448,0.088,0,PT_500045,250.07,1,3.852,30,GU_500822,65,1,2022-04-25T00:45:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250045.xml,2022-04-26 01:00:00.437257
7135845,1,2022-04-25T01:00:00,0,0,22.712,0,0,PT_500045,250.07,0,7.75,25,GU_500822,57,1,2022-04-25T00:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250055.xml,2022-04-26 01:00:00.437257
7135844,1,2022-04-25T01:00:00,0,0,22.712,0,0,PT_500045,250.07,0,7.75,25,GU_500822,56,1,2022-04-25T00:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250055.xml,2022-04-26 01:00:00.437257
7135843,1,2022-04-25T01:00:00,0,0,22.712,0,0,PT_500045,250.07,0,7.75,25,GU_500822,55,1,2022-04-25T00:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250055.xml,2022-04-26 01:00:00.437257
7135788,1,2022-04-25T01:25:00,0,0,15.81,0,0,PT_500045,250.07,0,7.079,39,GU_500822,74,1,2022-04-25T01:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250120.xml,2022-04-26 01:00:00.437257
7135787,1,2022-04-25T01:25:00,0,0,15.81,0,0,PT_500045,250.07,0,7.079,39,GU_500822,73,1,2022-04-25T01:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250120.xml,2022-04-26 01:00:00.437257
7135786,1,2022-04-25T01:25:00,0,0,15.81,0,0,PT_500045,250.07,0,7.079,39,GU_500822,72,1,2022-04-25T01:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250120.xml,2022-04-26 01:00:00.437257
7135785,1,2022-04-25T01:25:00,0,0,15.81,0,0,PT_500045,250.07,0,0.671,38,GU_500822,71,1,2022-04-25T01:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250120.xml,2022-04-26 01:00:00.437257
7135784,1,2022-04-25T01:25:00,0,0,15.81,0,0,PT_500045,250.07,0,0.671,38,GU_500822,70,1,2022-04-25T01:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250120.xml,2022-04-26 01:00:00.437257
7135783,1,2022-04-25T01:25:00,0,0,15.81,0,0,PT_500045,250.07,0,0.671,38,GU_500822,69,1,2022-04-25T01:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250120.xml,2022-04-26 01:00:00.437257
7135714,1,2022-04-25T01:05:00,0,0,17.665,0,0,PT_500045,250.07,0,0.478,32,GU_500822,80,1,2022-04-25T01:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250100.xml,2022-04-26 01:00:00.437257
7135713,1,2022-04-25T01:05:00,0,0,17.665,0,0,PT_500045,250.07,0,0.478,32,GU_500822,79,1,2022-04-25T01:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250100.xml,2022-04-26 01:00:00.437257
7135712,1,2022-04-25T01:05:00,0,0,17.665,0,0,PT_500045,250.07,0,0.478,32,GU_500822,78,1,2022-04-25T01:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250100.xml,2022-04-26 01:00:00.437257
7135711,1,2022-04-25T01:05:00,0,0,17.665,0,0,PT_500045,250.07,0,7.272,31,GU_500822,77,1,2022-04-25T01:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250100.xml,2022-04-26 01:00:00.437257
7135710,1,2022-04-25T01:05:00,0,0,17.665,0,0,PT_500045,250.07,0,7.272,31,GU_500822,76,1,2022-04-25T01:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250100.xml,2022-04-26 01:00:00.437257
7135709,1,2022-04-25T01:05:00,0,0,17.665,0,0,PT_500045,250.07,0,7.272,31,GU_500822,75,1,2022-04-25T01:00:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250100.xml,2022-04-26 01:00:00.437257
7135634,1,2022-04-25T00:45:00,0,0,30.378,0,0,PT_500045,250.07,0,5.36,35,GU_500822,68,1,2022-04-25T00:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250040.xml,2022-04-26 01:00:00.437257
7135633,1,2022-04-25T00:45:00,0,0,30.378,0,0,PT_500045,250.07,0,5.36,35,GU_500822,67,1,2022-04-25T00:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250040.xml,2022-04-26 01:00:00.437257
7135632,1,2022-04-25T00:45:00,0,0,30.378,0,0,PT_500045,250.07,0,5.36,35,GU_500822,66,1,2022-04-25T00:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250040.xml,2022-04-26 01:00:00.437257
7135631,1,2022-04-25T00:45:00,0,0,30.378,0,0,PT_500045,250.07,0,2.39,34,GU_500822,65,1,2022-04-25T00:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250040.xml,2022-04-26 01:00:00.437257
7135630,1,2022-04-25T00:45:00,0,0,30.378,0,0,PT_500045,250.07,0,2.39,34,GU_500822,64,1,2022-04-25T00:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250040.xml,2022-04-26 01:00:00.437257
7135629,1,2022-04-25T00:45:00,0,0,30.378,0,0,PT_500045,250.07,0,2.39,34,GU_500822,63,1,2022-04-25T00:40:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250040.xml,2022-04-26 01:00:00.437257
7135566,1,2022-04-25T01:40:00,0,0,20.416,0,0,PT_500045,250.07,0,6.316,41,GU_500822,83,1,2022-04-25T01:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250135.xml,2022-04-26 01:00:00.437257
7135565,1,2022-04-25T01:40:00,0,0,20.416,0,0,PT_500045,250.07,0,6.316,41,GU_500822,82,1,2022-04-25T01:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250135.xml,2022-04-26 01:00:00.437257
7135564,1,2022-04-25T01:40:00,0,0,20.416,0,0,PT_500045,250.07,0,6.316,41,GU_500822,81,1,2022-04-25T01:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250135.xml,2022-04-26 01:00:00.437257
7135563,1,2022-04-25T01:40:00,0,0,20.416,0,0,PT_500045,250.07,0,1.434,40,GU_500822,80,1,2022-04-25T01:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250135.xml,2022-04-26 01:00:00.437257
7135562,1,2022-04-25T01:40:00,0,0,20.416,0,0,PT_500045,250.07,0,1.434,40,GU_500822,79,1,2022-04-25T01:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250135.xml,2022-04-26 01:00:00.437257
7135561,1,2022-04-25T01:40:00,0,0,20.416,0,0,PT_500045,250.07,0,1.434,40,GU_500822,78,1,2022-04-25T01:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250135.xml,2022-04-26 01:00:00.437257
7135483,1,2022-04-25T00:30:00,0,0,31.913,0,0,PT_500045,250.07,0,7.75,32,GU_500822,58,1,2022-04-25T00:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250025.xml,2022-04-26 01:00:00.437257
7135482,1,2022-04-25T00:30:00,0,0,31.913,0,0,PT_500045,250.07,0,7.75,32,GU_500822,57,1,2022-04-25T00:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250025.xml,2022-04-26 01:00:00.437257
7135481,1,2022-04-25T00:30:00,0,0,31.913,0,0,PT_500045,250.07,0,7.75,32,GU_500822,56,1,2022-04-25T00:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250025.xml,2022-04-26 01:00:00.437257
7135425,1,2022-04-25T00:55:00,0,0,27.877,0,0,PT_500045,250.07,0,0.671,29,GU_500822,68,1,2022-04-25T00:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250050.xml,2022-04-26 01:00:00.437257
7135424,1,2022-04-25T00:55:00,0,0,27.877,0,0,PT_500045,250.07,0,0.671,29,GU_500822,67,1,2022-04-25T00:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250050.xml,2022-04-26 01:00:00.437257
7135423,1,2022-04-25T00:55:00,0,0,27.877,0,0,PT_500045,250.07,0,0.671,29,GU_500822,66,1,2022-04-25T00:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250050.xml,2022-04-26 01:00:00.437257
7135422,1,2022-04-25T00:55:00,0,0.12,27.877,0.117,0,PT_500045,250.07,1,7.079,28,GU_500822,65,1,2022-04-25T00:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250050.xml,2022-04-26 01:00:00.437257
7135421,1,2022-04-25T00:55:00,0,0.12,27.877,0.117,0,PT_500045,250.07,1,7.079,28,GU_500822,64,1,2022-04-25T00:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250050.xml,2022-04-26 01:00:00.437257
7135420,1,2022-04-25T00:55:00,0,0.12,27.877,0.117,0,PT_500045,250.07,1,7.079,28,GU_500822,63,1,2022-04-25T00:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250050.xml,2022-04-26 01:00:00.437257
7135357,1,2022-04-25T01:35:00,0,0,20.517,0,0,PT_500045,250.07,0,0.478,49,GU_500822,97,1,2022-04-25T01:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250130.xml,2022-04-26 01:00:00.437257
7135356,1,2022-04-25T01:35:00,0,0,20.517,0,0,PT_500045,250.07,0,0.478,49,GU_500822,96,1,2022-04-25T01:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250130.xml,2022-04-26 01:00:00.437257
7135355,1,2022-04-25T01:35:00,0,0,20.517,0,0,PT_500045,250.07,0,0.478,49,GU_500822,95,1,2022-04-25T01:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250130.xml,2022-04-26 01:00:00.437257
7135354,1,2022-04-25T01:35:00,0,0,20.517,0,0,PT_500045,250.07,0,7.272,48,GU_500822,94,1,2022-04-25T01:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250130.xml,2022-04-26 01:00:00.437257
7135353,1,2022-04-25T01:35:00,0,0,20.517,0,0,PT_500045,250.07,0,7.272,48,GU_500822,93,1,2022-04-25T01:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250130.xml,2022-04-26 01:00:00.437257
7135352,1,2022-04-25T01:35:00,0,0,20.517,0,0,PT_500045,250.07,0,7.272,48,GU_500822,92,1,2022-04-25T01:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250130.xml,2022-04-26 01:00:00.437257
7135260,1,2022-04-25T00:25:00,0,0,32.378,0,0,PT_500045,250.07,0,7.079,34,GU_500822,65,1,2022-04-25T00:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250020.xml,2022-04-26 01:00:00.437257
7135259,1,2022-04-25T00:25:00,0,0,32.378,0,0,PT_500045,250.07,0,7.079,34,GU_500822,64,1,2022-04-25T00:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250020.xml,2022-04-26 01:00:00.437257
7135258,1,2022-04-25T00:25:00,0,0,32.378,0,0,PT_500045,250.07,0,7.079,34,GU_500822,63,1,2022-04-25T00:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250020.xml,2022-04-26 01:00:00.437257
7135257,1,2022-04-25T00:25:00,0,0,32.378,0,0,PT_500045,250.07,0,0.671,33,GU_500822,62,1,2022-04-25T00:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250020.xml,2022-04-26 01:00:00.437257
7135256,1,2022-04-25T00:25:00,0,0,32.378,0,0,PT_500045,250.07,0,0.671,33,GU_500822,61,1,2022-04-25T00:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250020.xml,2022-04-26 01:00:00.437257
7135255,1,2022-04-25T00:25:00,0,0,32.378,0,0,PT_500045,250.07,0,0.671,33,GU_500822,60,1,2022-04-25T00:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204250020.xml,2022-04-26 01:00:00.437257
7135195,1,2022-04-25T00:00:00,0,0,35.852,0,0,PT_500045,250.07,0,7.75,31,GU_500822,81,1,2022-04-24T23:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242355.xml,2022-04-25 01:00:00.903616
7135194,1,2022-04-25T00:00:00,0,0,35.852,0,0,PT_500045,250.07,0,7.75,31,GU_500822,80,1,2022-04-24T23:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242355.xml,2022-04-25 01:00:00.903616
7135193,1,2022-04-25T00:00:00,0,0,35.852,0,0,PT_500045,250.07,0,7.75,31,GU_500822,79,1,2022-04-24T23:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242355.xml,2022-04-25 01:00:00.903616
7135192,1,2022-04-25T00:00:00,0,0,35.852,0,0,PT_500045,250.07,0,7.75,31,GU_500822,78,1,2022-04-24T23:55:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242355.xml,2022-04-25 01:00:00.903616
7135114,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,0.478,36,GU_500822,96,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135113,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,0.478,36,GU_500822,95,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135112,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,0.478,36,GU_500822,94,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135111,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,0.478,36,GU_500822,93,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135110,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,7.272,35,GU_500822,92,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135109,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,7.272,35,GU_500822,91,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135108,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,7.272,35,GU_500822,90,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135107,1,2022-04-24T23:35:00,0,0,35.993,0,0,PT_500045,250.07,0,7.272,35,GU_500822,89,1,2022-04-24T23:30:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242330.xml,2022-04-25 01:00:00.903616
7135018,1,2022-04-24T23:30:00,0,0,29.155,0,0,PT_500045,250.07,0,7.75,29,GU_500822,60,1,2022-04-24T23:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242325.xml,2022-04-25 01:00:00.903616
7135017,1,2022-04-24T23:30:00,0,0,29.155,0,0,PT_500045,250.07,0,7.75,29,GU_500822,59,1,2022-04-24T23:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242325.xml,2022-04-25 01:00:00.903616
7135016,1,2022-04-24T23:30:00,0,0,29.155,0,0,PT_500045,250.07,0,7.75,29,GU_500822,58,1,2022-04-24T23:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242325.xml,2022-04-25 01:00:00.903616
7135015,1,2022-04-24T23:30:00,0,0,29.155,0,0,PT_500045,250.07,0,7.75,29,GU_500822,57,1,2022-04-24T23:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242325.xml,2022-04-25 01:00:00.903616
7135014,1,2022-04-24T23:30:00,0,0,29.155,0,0,PT_500045,250.07,0,7.75,29,GU_500822,56,1,2022-04-24T23:25:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242325.xml,2022-04-25 01:00:00.903616
7134958,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,7.079,28,GU_500822,75,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134957,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,7.079,28,GU_500822,74,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134956,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,7.079,28,GU_500822,73,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134955,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,7.079,28,GU_500822,72,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134954,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,0.671,27,GU_500822,71,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134953,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,0.671,27,GU_500822,70,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134952,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,0.671,27,GU_500822,69,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134951,1,2022-04-24T23:55:00,0,0,34.982,0,0,PT_500045,250.07,0,0.671,27,GU_500822,68,1,2022-04-24T23:50:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242350.xml,2022-04-25 01:00:00.903616
7134883,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,7.079,25,GU_500822,49,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134882,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,7.079,25,GU_500822,48,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134881,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,7.079,25,GU_500822,47,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134880,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,7.079,25,GU_500822,46,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134879,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,0.671,24,GU_500822,45,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134878,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,0.671,24,GU_500822,44,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134877,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,0.671,24,GU_500822,43,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134876,1,2022-04-24T22:25:00,0,0,21.8,0,0,PT_500045,250.07,0,0.671,24,GU_500822,42,1,2022-04-24T22:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242220.xml,2022-04-25 01:00:00.903616
7134834,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,7.079,31,GU_500822,71,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134833,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,7.079,31,GU_500822,70,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134832,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,7.079,31,GU_500822,69,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134831,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,7.079,31,GU_500822,68,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134830,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,7.079,31,GU_500822,67,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134829,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,0.671,30,GU_500822,66,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134828,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,0.671,30,GU_500822,65,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134827,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,0.671,30,GU_500822,64,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134826,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,0.671,30,GU_500822,63,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134825,1,2022-04-24T23:25:00,0,0,29.421,0,0,PT_500045,250.07,0,0.671,30,GU_500822,62,1,2022-04-24T23:20:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242320.xml,2022-04-25 01:00:00.903616
7134763,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.852,26,GU_500822,49,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134762,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.852,26,GU_500822,48,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134761,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.852,26,GU_500822,47,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134760,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.852,26,GU_500822,46,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134759,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.898,25,GU_500822,45,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134758,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.898,25,GU_500822,44,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134757,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.898,25,GU_500822,43,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134756,1,2022-04-24T22:20:00,0,0,14.324,0,0,PT_500045,250.07,0,3.898,25,GU_500822,42,1,2022-04-24T22:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242215.xml,2022-04-25 01:00:00.903616
7134642,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,1.434,32,GU_500822,93,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134641,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,1.434,32,GU_500822,92,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134640,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,1.434,32,GU_500822,91,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134639,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,1.434,32,GU_500822,90,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134638,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,6.316,31,GU_500822,89,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134637,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,6.316,31,GU_500822,88,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134636,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,6.316,31,GU_500822,87,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134635,1,2022-04-24T23:40:00,0,0,36.444,0,0,PT_500045,250.07,0,6.316,31,GU_500822,86,1,2022-04-24T23:35:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242335.xml,2022-04-25 01:00:00.903616
7134465,1,2022-04-24T23:20:00,0,0,29.893,0,0,PT_500045,250.07,0,3.898,33,GU_500822,79,1,2022-04-24T23:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242315.xml,2022-04-25 01:00:00.903616
7134464,1,2022-04-24T23:20:00,0,0,29.893,0,0,PT_500045,250.07,0,3.898,33,GU_500822,78,1,2022-04-24T23:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242315.xml,2022-04-25 01:00:00.903616
7134463,1,2022-04-24T23:20:00,0,0,29.893,0,0,PT_500045,250.07,0,3.898,33,GU_500822,77,1,2022-04-24T23:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242315.xml,2022-04-25 01:00:00.903616
7134462,1,2022-04-24T23:20:00,0,0,29.893,0,0,PT_500045,250.07,0,3.898,33,GU_500822,76,1,2022-04-24T23:15:00,2022-04-25,PUB_5MinImbalPrcSuppInfo_202204242315.xml,2022-04-25 01:00:00.903616
